"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RTL8A",351.551505856787,0.0594079083318318,0.185181430853305,0.320809208882791,0.748354980299063,0.979469373790204
"ZBTB45",146.849269910982,0.0994174988822871,0.308544564527088,0.322214390762859,0.747290283139733,0.979469373790204
"TPPP3",8.21182317430618,-0.258700371861556,0.801538066105532,-0.322754941781511,0.746880839410432,0.979469373790204
"SEPTIN11",4065.5116366724,-0.0667003068483516,0.20822810236629,-0.320323270924403,0.748723284135335,0.979469373790204
"LINC00839",316.29773853102,0.110991098156867,0.34459199680776,0.322094242423124,0.747381299938269,0.979469373790204
"NUBPL",486.005147044559,-0.0593346619179432,0.183633021884793,-0.323115425041409,0.746607828817598,0.979469373790204
"LOC102723665",11.4672672749547,-0.196103309759904,0.605960307735385,-0.323624018366463,0.7462227017298,0.979469373790204
"PDE3B",92.2707016966049,0.119055292802607,0.371663103981368,0.320331212668815,0.748717264438931,0.979469373790204
"NRL",19.0663933116135,0.163537466535324,0.506863093320162,0.322646230689408,0.746963177568389,0.979469373790204
"GRK5",272.672603097076,0.0678309472939235,0.211377041601871,0.320900258513804,0.748285978020923,0.979469373790204
"MOAP1",1147.88406901773,0.0725298706426183,0.224814453627404,0.322621030242235,0.746982264886799,0.979469373790204
"AMIGO2",398.086088717725,-0.101086562942609,0.314748346712601,-0.32116630317017,0.74808436671073,0.979469373790204
"TLR4",259.875642260353,0.141006089530646,0.440152372316263,0.320357445283354,0.748697380707743,0.979469373790204
"MSANTD3",2613.73707125515,0.0670526787450273,0.207516533896835,0.323119693095693,0.746604596613716,0.979469373790204
"SF3B3",6990.51217912245,-0.0550084707519525,0.171238246403343,-0.321239395446639,0.748028979666039,0.979469373790204
"GLUL",4289.50901585452,0.047760026186528,0.147906332526422,0.322907243866628,0.746765490142292,0.979469373790204
"PKD1P5-LOC105376752",96.6792611043681,-0.0811592011530551,0.252289225575739,-0.321691110541265,0.747686712936247,0.979469373790204
"DUSP18",99.671328815354,-0.104734059693325,0.325569426009285,-0.321695009808254,0.747683758659046,0.979469373790204
"LOC100505942",92.6225823303974,-0.171025997992264,0.529237816263181,-0.323155286218656,0.746577642062141,0.979469373790204
"SNORD91B",20.5757188408222,-0.17202511589666,0.535967426622882,-0.320961885651496,0.748239274825296,0.979469373790204
"RPL7",30887.2555209906,0.0753937500700323,0.234735128034406,0.321186482404037,0.748069075387491,0.979469373790204
"INCA1",8.86988862109414,0.230546547659945,0.715883764559426,0.322044665731216,0.747418857137463,0.979469373790204
"CTNNAL1",6567.61767519466,-0.0742508320628192,0.230971367193252,-0.321472020385514,0.747852712408497,0.979469373790204
"MAX",967.566053278886,0.0567329940376532,0.17630826647477,0.32178294967112,0.747617132061134,0.979469373790204
"PRKCSH",3194.45986326822,0.0891286799743689,0.278513603053215,0.320015536035916,0.748956553318901,0.979469373790204
"ZNF528-AS1",52.2411947100467,0.112725197569699,0.350141016177354,0.321942281428123,0.747496421041065,0.979469373790204
"PPIA",31472.704804663,-0.0847058408149845,0.264619001284191,-0.32010490706982,0.748888805924603,0.979469373790204
"SLC38A10",1367.13500382102,-0.0573372957638522,0.178893589931191,-0.320510621906051,0.74858127961348,0.979469373790204
"ZDHHC15",222.804166045313,0.0622075335541327,0.194325841369397,0.320119718076411,0.748877578680946,0.979469373790204
"KLHL25",146.106349794733,0.0804278938158736,0.251454335898044,0.319850892722265,0.749081365669483,0.979469373790204
"LCA5L",18.6864092308973,-0.171528991555317,0.535245024726699,-0.320468166225181,0.748613458567925,0.979469373790204
"LRRC37B",199.327187552023,0.102794540295961,0.31793286528895,0.323321529539066,0.746451750664361,0.979469373790204
"FRG1CP",759.90582064704,0.0586293947723531,0.183187996951564,0.32005041677406,0.748930111868877,0.979469373790204
"SNORA50B",80.11303119144,-0.118152923109981,0.369212480420748,-0.320013351052858,0.748958209661801,0.979469373790204
"MAP3K2",5762.21350625719,0.0639724202345827,0.199764819355683,0.320238670857652,0.748787410382519,0.979469373790204
"SNORA20",115.581581102242,0.13927145736306,0.431007250043198,0.323130196415724,0.746596642452755,0.979469373790204
"EBLN2",141.167155584688,0.0782495779481655,0.243150761055701,0.321815064893999,0.747592800811983,0.979469373790204
"ZNF696",186.433351943321,0.0646404278064939,0.200131772291611,0.322989333809059,0.746703319906962,0.979469373790204
"MED14",2054.77045920361,-0.111826459807474,0.349612818987999,-0.319858007870452,0.749075971701595,0.979469373790204
"CGB8",11.6455890952817,0.20109951438381,0.623377066188303,0.322596908502668,0.747000535316039,0.979469373790204
"DENND6B",103.84961456979,0.106538378374433,0.332801144550058,0.32012623790243,0.748872636449306,0.979469373790204
"SMAP2",350.326372875754,-0.0915450672616544,0.286360391236308,-0.319684809992141,0.749207275868343,0.979505782327652
"TRAFD1",1140.23321510488,-0.082999706318277,0.259729514502399,-0.319562089342413,0.749300316816965,0.979505782327652
"LINC02542",23.6307393135938,-0.139740733187537,0.437290200287634,-0.319560632951804,0.749301421004833,0.979505782327652
"ROBO4",87.3120148872983,-0.125897556468898,0.394132889220542,-0.319429207539314,0.749401065582359,0.979552282030019
"SNX29P1",17.0791172965568,0.166492350574572,0.521420870247084,0.319305114303685,0.749495154864203,0.979591513000251
"ZNF687-AS1",25.6363222938409,0.146330828345661,0.458529228521399,0.319130862862392,0.749627281114234,0.979596706870195
"LOC102724708",9.5418468009245,0.229694356611445,0.719629876612164,0.319184019558482,0.74958697424154,0.979596706870195
"MRNIP",166.231482722416,0.0754979109464921,0.236700960326582,0.318959039466193,0.749757573492523,0.979599502910323
"KCNG1",18.0192375937259,-0.192855021367503,0.604607650388678,-0.318975489713906,0.749745099085278,0.979599502910323
"RPL3",40916.7908657045,-0.0851298753703957,0.267285195956223,-0.318498280706645,0.750106998604872,0.979637433339423
"PLAC8",25.7801023097717,0.183794827618546,0.577009722984,0.318529862318529,0.750083046454894,0.979637433339423
"YTHDF1",1286.12093661113,0.0709409064462726,0.222528823632553,0.318794236576797,0.749882548982922,0.979637433339423
"RGS10",390.248945632812,0.0637906142685593,0.200265844332424,0.318529674799026,0.750083188672866,0.979637433339423
"MMAA",131.627739273306,-0.0925311955714128,0.290323348010342,-0.318717720106054,0.749940576189631,0.979637433339423
"HMGXB4",914.588344073733,-0.0829365819264748,0.260900219307735,-0.317886210086509,0.750571253223631,0.98011600625036
"LINC00882",17.9468333915054,-0.16385845226007,0.515527608546303,-0.317846124133143,0.750601661510938,0.98011600625036
"SORBS1",44.5759158237782,-0.130780408627776,0.411710971693197,-0.317651016415546,0.750749671293941,0.980130653308739
"RAB14",1981.92646234364,-0.0740288005420082,0.233104452827017,-0.317577805332375,0.750805211989707,0.980130653308739
"COL1A1",271.614887634773,0.184659135784722,0.581198576965356,0.317721245548971,0.750696394031768,0.980130653308739
"RPL23",22863.8143125686,0.0801311818995297,0.252394709790981,0.317483603225638,0.750876679169382,0.980140255391181
"TAS2R30",67.5684477604442,-0.142661881412444,0.449549837023531,-0.317343861933103,0.750982698952561,0.980194954459724
"NIPAL3",6639.99099001541,0.0741004024417729,0.233611211329727,0.317195403508204,0.751095337454034,0.980258282311531
"POLI",1103.7194915269,0.0566793907851853,0.178953824195622,0.316726345692544,0.751451256240269,0.980639078566046
"NFIC",1751.81920166467,0.170774131141473,0.540119365263287,0.316178500762007,0.751867025250197,0.980700399676848
"ZNF311",83.8934213178197,-0.101248022612873,0.33308320544662,-0.303972163583309,0.761149098552941,0.980700399676848
"EXOC6B",2952.26251889099,0.0822852017429656,0.272688475707853,0.301755332818401,0.762838583688373,0.980700399676848
"UBE3A",2595.02544907508,0.0454773292886815,0.149240906244351,0.304724290632636,0.760576147687972,0.980700399676848
"C15orf40",615.213288479493,-0.0563791375244291,0.18237165954105,-0.309144182085697,0.757211851666886,0.980700399676848
"ABLIM1",3120.67828108166,0.102615572082585,0.332279325424257,0.308823222605151,0.757456002954815,0.980700399676848
"DMAC2",717.799462079661,0.0543335111155249,0.178211877424462,0.304881537082482,0.760456378008937,0.980700399676848
"NIFK-AS1",179.700499029121,0.0807186354364895,0.260765057743074,0.30954544345439,0.756906649456461,0.980700399676848
"SCARNA1",129.561405543184,0.148993312650142,0.486946556191812,0.30597467166695,0.759623930595825,0.980700399676848
"WDR25",241.304387548941,-0.0704532143978837,0.231587366809839,-0.304218729062774,0.760961256921889,0.980700399676848
"C1QTNF6",186.962565855272,0.138104624976761,0.444816098449193,0.310475779672203,0.756199175109279,0.980700399676848
"PPIEL",118.652453208453,0.0742603693296365,0.239678848182696,0.309832802905626,0.756688105133909,0.980700399676848
"WDR78",168.495391463789,0.0981501281876667,0.323582600267264,0.303323256895146,0.761643524108058,0.980700399676848
"ITGA2",220.136494235147,-0.10760608039842,0.354094032186998,-0.303891256607208,0.761210739196834,0.980700399676848
"TFDP1",3579.98966406693,0.0496268392195519,0.161070083140805,0.30810711866442,0.758000824647811,0.980700399676848
"GSAP",318.456213688692,0.0603780594543961,0.199416126769965,0.302774206040241,0.762061941901097,0.980700399676848
"CLIC1",9572.147569641,-0.0729152745591687,0.232951399473002,-0.313006381262884,0.754275814038722,0.980700399676848
"ACP6",820.210116314132,-0.0593647615597532,0.188120219507034,-0.315568213322935,0.752330267762817,0.980700399676848
"GLYCTK",251.19458630178,0.0669151448878329,0.211824970428469,0.315898285043922,0.752079713662104,0.980700399676848
"PRNP",3544.14217876817,-0.0680423623075677,0.22552345126033,-0.301708589183587,0.762874220019398,0.980700399676848
"GAS2L1",278.888038360111,-0.0677354594682401,0.214969055512102,-0.3150939994916,0.752690284357423,0.980700399676848
"MAST1",21.5482029083381,0.132205703492542,0.432313147542306,0.305810045898742,0.759749279164413,0.980700399676848
"KIZ",295.006181391385,0.062399971906686,0.203532563729906,0.306584709410395,0.759159493633309,0.980700399676848
"COMT",2254.84307685723,-0.0786564581463816,0.256103316296421,-0.307127839201201,0.758746068448532,0.980700399676848
"RNF25",458.782822289447,0.0888061065039387,0.28403605885421,0.312657860632832,0.754540613846989,0.980700399676848
"NAT10",1331.72396873901,-0.059786230664465,0.190699962675212,-0.313509398878535,0.753893681092177,0.980700399676848
"PUM2",4150.87362271681,0.0824612849884226,0.26635159487843,0.309595611868066,0.756868493674286,0.980700399676848
"FAM72A",44.103374487702,0.130586220592411,0.424331070656426,0.307746072872765,0.758275558836937,0.980700399676848
"ANKS1B",68.4250616948926,0.0986461329301501,0.327250739012966,0.301438992094198,0.763079764785874,0.980700399676848
"COLGALT2",59.7417737572442,0.10231834742888,0.330935604556543,0.309179024620174,0.757185348689143,0.980700399676848
"THEMIS2",33.1348794505288,-0.146279582758651,0.474726994476837,-0.308134115945639,0.757980282563906,0.980700399676848
"ZDHHC20",2855.71915623522,-0.0463585729312851,0.151901974798123,-0.305187427568966,0.760223407289807,0.980700399676848
"GUSBP14",25.542210949032,-0.135155283833682,0.434295231994566,-0.311206004295651,0.755644018758391,0.980700399676848
"CCNI2",8.57887009511928,0.213362538839425,0.696274990399308,0.306434299352132,0.759273996504019,0.980700399676848
"TBL1X",691.660276766936,-0.106204071008362,0.352336682641872,-0.301427799717101,0.763088298379211,0.980700399676848
"CPTP",374.434222102212,-0.0659420823354814,0.210307466174224,-0.31355083837515,0.753862202977563,0.980700399676848
"CLASRP",392.76476393215,-0.0701571921879128,0.232537135131457,-0.301703175917481,0.762878347008272,0.980700399676848
"SVIL-AS1",752.364512793713,0.0579778921355603,0.190595529388668,0.304193347669399,0.760980592645548,0.980700399676848
"TMEM101",1016.4452724647,0.0801684625437483,0.255360476371845,0.313942328440093,0.753564840957139,0.980700399676848
"TSPAN19",12.4287406666272,-0.182806460132339,0.596850993195345,-0.306284922395209,0.759387718127667,0.980700399676848
"ADAMTSL4",515.760189952782,0.0968598541718852,0.309436137782255,0.313020498724179,0.754265088449939,0.980700399676848
"UROD",2756.26877905837,-0.067890401326346,0.219687091085922,-0.309032273998264,0.75729697649685,0.980700399676848
"SLC38A6",526.360203447345,-0.0735093275195669,0.233116699777964,-0.315332739308605,0.752509029654918,0.980700399676848
"RHBDL1",33.3977399041144,0.185370568023541,0.616449980408934,0.300706584337259,0.763638247472915,0.980700399676848
"RAB43",43.058351627478,0.107777649251368,0.357077225574692,0.30183288524746,0.762779460511179,0.980700399676848
"EIF6",4530.52268326044,0.0824474827393234,0.269144827190038,0.306331292338414,0.759352415839143,0.980700399676848
"FDPS",7449.91687332341,0.0986889271851578,0.317983451020641,0.310358689637442,0.756288205019555,0.980700399676848
"MBNL3",247.378015202273,-0.10264622776537,0.337325251451841,-0.304294526791526,0.760903514568729,0.980700399676848
"GPS1",1884.02130996877,-0.0581613767873736,0.191456002316837,-0.303784556679102,0.761292033049007,0.980700399676848
"ACOT8",503.185931480757,0.0835024511237172,0.272132446965836,0.306844891356158,0.758961437035358,0.980700399676848
"CCDC7",114.317498949485,-0.104640737603487,0.33893965591006,-0.308729697982742,0.757527150935192,0.980700399676848
"SCLT1",745.213086536843,-0.101327625561913,0.336919528921925,-0.300747261181748,0.763607226940992,0.980700399676848
"DHPS",776.914900007103,-0.0674589170003963,0.219458566552909,-0.307387941423252,0.758548105545502,0.980700399676848
"CIZ1",1547.17423538553,0.0924771164335949,0.29273009414628,0.315912570257922,0.752068870490419,0.980700399676848
"IQCK",271.304090978897,0.0791221438772464,0.255269319250964,0.309955556388109,0.756594753853855,0.980700399676848
"TAF12",386.195742006175,0.071205265054024,0.233139378014968,0.305419297504742,0.760046826206473,0.980700399676848
"LOC101928053",8.45807518448965,-0.209173403473121,0.664664858748769,-0.314705073872703,0.752985591476631,0.980700399676848
"DKC1",1453.21251512375,-0.0629665024607802,0.209439168389921,-0.300643394188583,0.763686437608116,0.980700399676848
"EEA1",4940.39376515439,-0.0756871340217073,0.240555151021475,-0.314635266384092,0.753038599393638,0.980700399676848
"CD9",2547.8220814731,0.0632510317557673,0.206688830484636,0.306020560508561,0.759588991257674,0.980700399676848
"DOCK11",281.571020336788,-0.0869345683028889,0.283656991789942,-0.306477791202365,0.759240886861226,0.980700399676848
"NCOA6",841.430452791838,0.144705034429022,0.477568609658755,0.303003655396071,0.761887075873076,0.980700399676848
"GMEB2",459.07609626747,0.0566775295625039,0.183859492146214,0.308265452606772,0.75788035165342,0.980700399676848
"ZNF667",542.401857304662,0.0696704473496998,0.230182688237634,0.302674575065237,0.76213787561156,0.980700399676848
"GATB",907.417761964703,-0.0610784780004357,0.203103990802429,-0.300725149511464,0.763624089454979,0.980700399676848
"NRBF2",582.413968050931,0.0637244205417676,0.203416087587559,0.31327129185069,0.754074558981752,0.980700399676848
"ANKRD17",5183.9884446145,-0.0777878939223662,0.251210392975664,-0.309652371468174,0.756825325654167,0.980700399676848
"ACP1",2516.18858577693,0.0630297762251694,0.209110000841785,0.301419233759453,0.763094829486602,0.980700399676848
"ECH1",805.712974933031,0.0837362883911998,0.269930249978528,0.310214540229785,0.756397814083326,0.980700399676848
"CCDC130",403.04383181245,-0.072122829197921,0.236562540142245,-0.304878486486295,0.760458701497575,0.980700399676848
"STK35",1316.70937568624,0.110297857912614,0.366836323454497,0.300673218164273,0.763663693103471,0.980700399676848
"SEMA4B",740.378378729652,0.0993734553498345,0.328440661066294,0.302561366875877,0.762224159970061,0.980700399676848
"FAHD1",1085.03478506369,0.0643112879168632,0.209443566957474,0.307057833530505,0.75879935222433,0.980700399676848
